timestamp,symbol,strategy,order_type,trigger_price,execution_price,quantity,order_value,order_id,sl_order_id,status,pnl,remarks
2026-01-05 12:59:44,HINDUNILVR,MOMENTUM,BUY,2379.7,2379.7,20,47594.0,260105191095722,,PLACED,0,"Momentum +1.35%, SL at ₹2332.1"
2026-01-05 12:59:45,BLUESTARCO,MOMENTUM,BUY,1840.62,1840.62,30,55218.6,260105191095769,,PLACED,0,"Momentum +1.35%, SL at ₹1803.8"
2026-01-05 12:59:46,DLF,MOMENTUM,BUY,707.63,707.63,50,35381.5,260105191095802,,PLACED,0,"Momentum +1.35%, SL at ₹693.5"
2026-01-05 12:59:47,HAL,MOMENTUM,BUY,4477.44,4477.44,20,89548.8,260105191095847,,PLACED,0,"Momentum +1.35%, SL at ₹4387.9"
2026-01-05 12:59:48,EICHERMOT,MOMENTUM,BUY,7433.52,7433.52,10,74335.2,260105191095907,,PLACED,0,"Momentum +1.35%, SL at ₹7284.8"
2026-01-05 12:59:49,TATACONSUM,MOMENTUM,BUY,1186.5,1186.5,30,35595.0,260105191095974,,PLACED,0,"Momentum +1.35%, SL at ₹1162.8"
2026-01-05 12:59:50,UNIONBANK,MOMENTUM,BUY,158.82,158.82,100,15882.0,260105191096014,,PLACED,0,"Momentum +1.35%, SL at ₹155.65"
2026-01-05 12:59:51,CSBBANK,MOMENTUM,BUY,489.67,489.67,100,48967.0,260105191096061,,PLACED,0,"Momentum +1.35%, SL at ₹479.9"
2026-01-05 12:59:52,UNOMINDA,MOMENTUM,BUY,1339.04,1339.04,30,40171.2,260105191096106,,PLACED,0,"Momentum +1.35%, SL at ₹1312.3"
2026-01-05 12:59:53,ASTRAL,MOMENTUM,BUY,1473.02,1473.02,30,44190.6,260105191096173,,PLACED,0,"Momentum +1.35%, SL at ₹1443.6"
2026-01-05 12:59:54,ARE&M,MOMENTUM,BUY,940.83,940.83,50,47041.5,260105191096221,,PLACED,0,"Momentum +1.35%, SL at ₹922.0"
2026-01-05 12:59:56,FINPIPE,MOMENTUM,BUY,180.92,180.92,100,18092.0,260105191096268,,PLACED,0,"Momentum +1.35%, SL at ₹177.3"
2026-01-05 12:59:57,KARURVYSYA,MOMENTUM,BUY,276.18,276.18,100,27618.0,260105191096308,,PLACED,0,"Momentum +1.35%, SL at ₹270.65"
2026-01-05 12:59:58,GESHIP,MOMENTUM,BUY,1129.04,1129.04,30,33871.2,260105191096388,,PLACED,0,"Momentum +1.35%, SL at ₹1106.5"
2026-01-05 12:59:59,GHCL,MOMENTUM,BUY,574.15,574.15,50,28707.5,260105191096438,,PLACED,0,"Momentum +1.35%, SL at ₹562.65"
2026-01-05 13:00:00,FINEORG,MOMENTUM,BUY,4241.29,4241.29,20,84825.8,260105191096489,,PLACED,0,"Momentum +1.35%, SL at ₹4156.5"
2026-01-05 13:00:02,ESCORTS,MOMENTUM,BUY,3899.04,3899.04,20,77980.8,260105191096606,,PLACED,0,"Momentum +1.35%, SL at ₹3821.1"
2026-01-05 13:00:03,APOLLOTYRE,MOMENTUM,BUY,503.96,503.96,100,50396.0,260105191096996,,PLACED,0,"Momentum +1.35%, SL at ₹493.9"
2026-01-05 13:00:04,KIMS,MOMENTUM,BUY,640.79,640.79,50,32039.5,260105191097273,,PLACED,0,"Momentum +1.35%, SL at ₹627.95"
2026-01-05 13:00:05,ZYDUSWELL,MOMENTUM,BUY,477.87,477.87,100,47787.0,260105191097341,,PLACED,0,"Momentum +1.35%, SL at ₹468.3"
2026-01-05 13:00:06,AUBANK,MOMENTUM,BUY,1012.89,1012.89,50,50644.5,260105191097378,,PLACED,0,"Momentum +1.35%, SL at ₹992.65"
2026-01-05 13:00:07,MFSL,MOMENTUM,BUY,1693.56,1693.56,30,50806.8,260105191097419,,PLACED,0,"Momentum +1.35%, SL at ₹1659.7"
2026-01-05 13:00:08,PIDILITIND,MOMENTUM,BUY,1498.16,1498.16,30,44944.8,260105191097470,,PLACED,0,"Momentum +1.35%, SL at ₹1468.2"
2026-01-05 13:00:09,SANSERA,MOMENTUM,BUY,1896.26,1896.26,30,56887.8,260105191097519,,PLACED,0,"Momentum +1.35%, SL at ₹1858.3"
2026-01-05 13:00:11,METROBRAND,MOMENTUM,BUY,1196.03,1196.03,30,35880.9,260105191097563,,PLACED,0,"Momentum +1.35%, SL at ₹1172.1"
2026-01-05 13:00:12,ERIS,MOMENTUM,BUY,1554.2,1554.2,30,46626.0,260105191097608,,PLACED,0,"Momentum +1.35%, SL at ₹1523.1"
2026-01-05 13:00:13,EUREKAFORB,MOMENTUM,BUY,637.04,637.04,50,31852.0,260105191097670,,PLACED,0,"Momentum +1.35%, SL at ₹624.3"
2026-01-05 13:00:14,METROPOLIS,MOMENTUM,BUY,1959.4,1959.4,30,58782.0,260105191097713,,PLACED,0,"Momentum +1.35%, SL at ₹1920.2"
2026-01-05 13:00:16,SAILIFE,MOMENTUM,BUY,934.14,934.14,50,46707.0,260105191097759,,PLACED,0,"Momentum +1.35%, SL at ₹915.45"
2026-01-05 13:00:17,TMB,MOMENTUM,BUY,534.93,534.93,50,26746.5,260105191097807,,PLACED,0,"Momentum +1.35%, SL at ₹524.25"
2026-01-05 13:00:18,TRAVELFOOD,MOMENTUM,BUY,1195.52,1195.52,30,35865.6,260105191097873,,PLACED,0,"Momentum +1.35%, SL at ₹1171.6"
